HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username
54,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32504,52,Wed Jun 28 20:02:47 UTC 2023,Wed Jun 28 20:03:07 UTC 2023,20,"[[{""id"": ""g1.0"", ""content"": ""safety""}, {""id"": ""g1.1"", ""content"": ""tells where it's going""}, {""id"": ""g1.2"", ""content"": ""visibility""}, {""id"": ""g1.3"", ""content"": ""law""}, {""id"": ""g1.4"", ""content"": ""almost night""}, {""id"": ""g1.5"", ""content"": ""regulations""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000394964.jpg""","""Why does the bus have its headlights on during the day?""","[[],[{""id"":""g1.2"",""content"":""visibility""},{""id"":""g1.1"",""content"":""tells where it's going""},{""id"":""g1.0"",""content"":""safety""}],[{""id"":""g1.3"",""content"":""law""},{""id"":""g1.4"",""content"":""almost night""},{""id"":""g1.5"",""content"":""regulations""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
54,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32038,129,Tue Jun 20 13:41:01 UTC 2023,Tue Jun 20 13:41:14 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""safety""}, {""id"": ""g1.1"", ""content"": ""tells where it's going""}, {""id"": ""g1.2"", ""content"": ""visibility""}, {""id"": ""g1.3"", ""content"": ""law""}, {""id"": ""g1.4"", ""content"": ""almost night""}, {""id"": ""g1.5"", ""content"": ""regulations""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000394964.jpg""","""Why does the bus have its headlights on during the day?""","[[],[{""id"":""g1.1"",""content"":""tells where it's going""},{""id"":""g1.0"",""content"":""safety""}],[{""id"":""g1.5"",""content"":""regulations""},{""id"":""g1.4"",""content"":""almost night""},{""id"":""g1.3"",""content"":""law""},{""id"":""g1.2"",""content"":""visibility""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
55,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32505,52,Wed Jun 28 20:03:07 UTC 2023,Wed Jun 28 20:03:20 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""old""}, {""id"": ""g1.1"", ""content"": ""old technology""}, {""id"": ""g1.2"", ""content"": ""aged""}, {""id"": ""g1.3"", ""content"": ""i don't know""}, {""id"": ""g1.4"", ""content"": ""new technology has been invented""}, {""id"": ""g1.5"", ""content"": ""crt""}, {""id"": ""g1.6"", ""content"": ""tubes""}, {""id"": ""g1.7"", ""content"": ""outdated technology""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000394975.jpg""","""Why are the objects obsolete?""","[[],[],[{""id"":""g1.7"",""content"":""outdated technology""},{""id"":""g1.6"",""content"":""tubes""},{""id"":""g1.5"",""content"":""crt""},{""id"":""g1.4"",""content"":""new technology has been invented""},{""id"":""g1.2"",""content"":""aged""},{""id"":""g1.1"",""content"":""old technology""},{""id"":""g1.0"",""content"":""old""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
55,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32039,129,Tue Jun 20 13:41:14 UTC 2023,Tue Jun 20 13:41:37 UTC 2023,23,"[[{""id"": ""g1.0"", ""content"": ""old""}, {""id"": ""g1.1"", ""content"": ""old technology""}, {""id"": ""g1.2"", ""content"": ""aged""}, {""id"": ""g1.3"", ""content"": ""i don't know""}, {""id"": ""g1.4"", ""content"": ""new technology has been invented""}, {""id"": ""g1.5"", ""content"": ""crt""}, {""id"": ""g1.6"", ""content"": ""tubes""}, {""id"": ""g1.7"", ""content"": ""outdated technology""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000394975.jpg""","""Why are the objects obsolete?""","[[{""id"":""g1.5"",""content"":""crt""},{""id"":""g1.6"",""content"":""tubes""}],[],[{""id"":""g1.7"",""content"":""outdated technology""},{""id"":""g1.4"",""content"":""new technology has been invented""},{""id"":""g1.2"",""content"":""aged""},{""id"":""g1.1"",""content"":""old technology""},{""id"":""g1.0"",""content"":""old""}]]","[""both"",""purpose"",""reason""]",TRUE,value,"""see answers""",jgualla1
56,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32506,52,Wed Jun 28 20:03:20 UTC 2023,Wed Jun 28 20:03:40 UTC 2023,20,"[[{""id"": ""g1.0"", ""content"": ""to see better""}, {""id"": ""g1.1"", ""content"": ""tired""}, {""id"": ""g1.2"", ""content"": ""sleepy""}, {""id"": ""g1.3"", ""content"": ""sad""}, {""id"": ""g1.4"", ""content"": ""circle""}, {""id"": ""g1.5"", ""content"": ""relaxed""}, {""id"": ""g1.6"", ""content"": ""dark""}, {""id"": ""g1.7"", ""content"": ""green""}, {""id"": ""g1.8"", ""content"": ""staring""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133565.jpg""","""Why does its pupils look like that?""","[[],[{""id"":""g1.0"",""content"":""to see better""}],[{""id"":""g1.8"",""content"":""staring""},{""id"":""g1.7"",""content"":""green""},{""id"":""g1.6"",""content"":""dark""},{""id"":""g1.5"",""content"":""relaxed""},{""id"":""g1.4"",""content"":""circle""},{""id"":""g1.3"",""content"":""sad""},{""id"":""g1.2"",""content"":""sleepy""},{""id"":""g1.1"",""content"":""tired""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
56,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32040,129,Tue Jun 20 13:41:37 UTC 2023,Tue Jun 20 13:42:04 UTC 2023,27,"[[{""id"": ""g1.0"", ""content"": ""to see better""}, {""id"": ""g1.1"", ""content"": ""tired""}, {""id"": ""g1.2"", ""content"": ""sleepy""}, {""id"": ""g1.3"", ""content"": ""sad""}, {""id"": ""g1.4"", ""content"": ""circle""}, {""id"": ""g1.5"", ""content"": ""relaxed""}, {""id"": ""g1.6"", ""content"": ""dark""}, {""id"": ""g1.7"", ""content"": ""green""}, {""id"": ""g1.8"", ""content"": ""staring""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133565.jpg""","""Why does its pupils look like that?""","[[],[{""id"":""g1.0"",""content"":""to see better""}],[{""id"":""g1.6"",""content"":""dark""},{""id"":""g1.5"",""content"":""relaxed""},{""id"":""g1.3"",""content"":""sad""},{""id"":""g1.2"",""content"":""sleepy""},{""id"":""g1.1"",""content"":""tired""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
57,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32507,52,Wed Jun 28 20:03:40 UTC 2023,Wed Jun 28 20:03:58 UTC 2023,18,"[[{""id"": ""g1.0"", ""content"": ""angle""}, {""id"": ""g1.1"", ""content"": ""focus is on tie""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""cropped out""}, {""id"": ""g1.4"", ""content"": ""showing tie""}, {""id"": ""g1.5"", ""content"": ""captured his outfit""}, {""id"": ""g1.6"", ""content"": ""emphasis on his clothing""}, {""id"": ""g1.7"", ""content"": ""it's cut off""}, {""id"": ""g1.8"", ""content"": ""picture of tie""}, {""id"": ""g1.9"", ""content"": ""fashion photo""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000427732.jpg""","""Why is the man's face missing from the photo?""","[[],[],[{""id"":""g1.9"",""content"":""fashion photo""},{""id"":""g1.8"",""content"":""picture of tie""},{""id"":""g1.7"",""content"":""it's cut off""},{""id"":""g1.6"",""content"":""emphasis on his clothing""},{""id"":""g1.5"",""content"":""captured his outfit""},{""id"":""g1.4"",""content"":""showing tie""},{""id"":""g1.3"",""content"":""cropped out""},{""id"":""g1.1"",""content"":""focus is on tie""},{""id"":""g1.0"",""content"":""angle""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
57,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32041,129,Tue Jun 20 13:42:04 UTC 2023,Tue Jun 20 13:42:23 UTC 2023,19,"[[{""id"": ""g1.0"", ""content"": ""angle""}, {""id"": ""g1.1"", ""content"": ""focus is on tie""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""cropped out""}, {""id"": ""g1.4"", ""content"": ""showing tie""}, {""id"": ""g1.5"", ""content"": ""captured his outfit""}, {""id"": ""g1.6"", ""content"": ""emphasis on his clothing""}, {""id"": ""g1.7"", ""content"": ""it's cut off""}, {""id"": ""g1.8"", ""content"": ""picture of tie""}, {""id"": ""g1.9"", ""content"": ""fashion photo""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000427732.jpg""","""Why is the man's face missing from the photo?""","[[],[],[{""id"":""g1.9"",""content"":""fashion photo""},{""id"":""g1.8"",""content"":""picture of tie""},{""id"":""g1.7"",""content"":""it's cut off""},{""id"":""g1.6"",""content"":""emphasis on his clothing""},{""id"":""g1.5"",""content"":""captured his outfit""},{""id"":""g1.4"",""content"":""showing tie""},{""id"":""g1.3"",""content"":""cropped out""},{""id"":""g1.1"",""content"":""focus is on tie""},{""id"":""g1.0"",""content"":""angle""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
58,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32508,52,Wed Jun 28 20:03:58 UTC 2023,Wed Jun 28 20:04:26 UTC 2023,28,"[[{""id"": ""g1.0"", ""content"": ""halloween""}, {""id"": ""g1.1"", ""content"": ""dress up""}, {""id"": ""g1.2"", ""content"": ""commercial""}, {""id"": ""g1.3"", ""content"": ""wedding""}, {""id"": ""g1.4"", ""content"": ""entertainer""}, {""id"": ""g1.5"", ""content"": ""contestant""}, {""id"": ""g1.6"", ""content"": ""she is playing princess""}, {""id"": ""g1.7"", ""content"": ""contest""}, {""id"": ""g1.8"", ""content"": ""playing princess games""}, {""id"": ""g1.9"", ""content"": ""picture""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526098.jpg""","""Why is the girl so dressed up?""","[[],[],[{""id"":""g1.9"",""content"":""picture""},{""id"":""g1.8"",""content"":""playing princess games""},{""id"":""g1.7"",""content"":""contest""},{""id"":""g1.6"",""content"":""she is playing princess""},{""id"":""g1.5"",""content"":""contestant""},{""id"":""g1.0"",""content"":""halloween""},{""id"":""g1.1"",""content"":""dress up""},{""id"":""g1.4"",""content"":""entertainer""},{""id"":""g1.3"",""content"":""wedding""},{""id"":""g1.2"",""content"":""commercial""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
58,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32042,129,Tue Jun 20 13:42:23 UTC 2023,Tue Jun 20 13:42:53 UTC 2023,30,"[[{""id"": ""g1.0"", ""content"": ""halloween""}, {""id"": ""g1.1"", ""content"": ""dress up""}, {""id"": ""g1.2"", ""content"": ""commercial""}, {""id"": ""g1.3"", ""content"": ""wedding""}, {""id"": ""g1.4"", ""content"": ""entertainer""}, {""id"": ""g1.5"", ""content"": ""contestant""}, {""id"": ""g1.6"", ""content"": ""she is playing princess""}, {""id"": ""g1.7"", ""content"": ""contest""}, {""id"": ""g1.8"", ""content"": ""playing princess games""}, {""id"": ""g1.9"", ""content"": ""picture""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526098.jpg""","""Why is the girl so dressed up?""","[[],[{""id"":""g1.8"",""content"":""playing princess games""}],[{""id"":""g1.9"",""content"":""picture""},{""id"":""g1.7"",""content"":""contest""},{""id"":""g1.6"",""content"":""she is playing princess""},{""id"":""g1.5"",""content"":""contestant""},{""id"":""g1.4"",""content"":""entertainer""},{""id"":""g1.3"",""content"":""wedding""},{""id"":""g1.2"",""content"":""commercial""},{""id"":""g1.1"",""content"":""dress up""},{""id"":""g1.0"",""content"":""halloween""}]]","[""both"",""purpose"",""reason""]",TRUE,value,"""see answers""",jgualla1
59,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32509,52,Wed Jun 28 20:04:26 UTC 2023,Wed Jun 28 20:04:52 UTC 2023,26,"[[{""id"": ""g1.0"", ""content"": ""looking for food""}, {""id"": ""g1.1"", ""content"": ""not sure""}, {""id"": ""g1.2"", ""content"": ""exercising""}, {""id"": ""g1.3"", ""content"": ""cow""}, {""id"": ""g1.4"", ""content"": ""roaming""}, {""id"": ""g1.5"", ""content"": ""bull""}, {""id"": ""g1.6"", ""content"": ""wandering""}, {""id"": ""g1.7"", ""content"": ""brahma bull""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000263993.jpg""","""Why is the animal on the beach?""","[[],[{""id"":""g1.2"",""content"":""exercising""},{""id"":""g1.0"",""content"":""looking for food""}],[{""id"":""g1.7"",""content"":""brahma bull""},{""id"":""g1.6"",""content"":""wandering""},{""id"":""g1.5"",""content"":""bull""},{""id"":""g1.4"",""content"":""roaming""},{""id"":""g1.3"",""content"":""cow""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
59,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32043,129,Tue Jun 20 13:42:53 UTC 2023,Tue Jun 20 13:43:36 UTC 2023,43,"[[{""id"": ""g1.0"", ""content"": ""looking for food""}, {""id"": ""g1.1"", ""content"": ""not sure""}, {""id"": ""g1.2"", ""content"": ""exercising""}, {""id"": ""g1.3"", ""content"": ""cow""}, {""id"": ""g1.4"", ""content"": ""roaming""}, {""id"": ""g1.5"", ""content"": ""bull""}, {""id"": ""g1.6"", ""content"": ""wandering""}, {""id"": ""g1.7"", ""content"": ""brahma bull""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000263993.jpg""","""Why is the animal on the beach?""","[[],[{""id"":""g1.6"",""content"":""wandering""},{""id"":""g1.0"",""content"":""looking for food""},{""id"":""g1.4"",""content"":""roaming""},{""id"":""g1.2"",""content"":""exercising""}],[]]","[""both"",""purpose"",""reason""]",TRUE,value,"""had to delete multiple answers relating to the type of animal""",jgualla1
60,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32510,52,Wed Jun 28 20:04:52 UTC 2023,Wed Jun 28 20:05:12 UTC 2023,20,"[[{""id"": ""g1.0"", ""content"": ""lights off""}, {""id"": ""g1.1"", ""content"": ""few windows""}, {""id"": ""g1.2"", ""content"": ""no lights""}, {""id"": ""g1.3"", ""content"": ""no windows""}, {""id"": ""g1.4"", ""content"": ""no light on""}, {""id"": ""g1.5"", ""content"": ""no light""}, {""id"": ""g1.6"", ""content"": ""windows are covered""}, {""id"": ""g1.7"", ""content"": ""lightless""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264005.jpg""","""Why is the room so dark?""","[[],[],[{""id"":""g1.7"",""content"":""lightless""},{""id"":""g1.6"",""content"":""windows are covered""},{""id"":""g1.5"",""content"":""no light""},{""id"":""g1.4"",""content"":""no light on""},{""id"":""g1.3"",""content"":""no windows""},{""id"":""g1.2"",""content"":""no lights""},{""id"":""g1.1"",""content"":""few windows""},{""id"":""g1.0"",""content"":""lights off""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
60,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32044,129,Tue Jun 20 13:43:36 UTC 2023,Tue Jun 20 13:43:49 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""lights off""}, {""id"": ""g1.1"", ""content"": ""few windows""}, {""id"": ""g1.2"", ""content"": ""no lights""}, {""id"": ""g1.3"", ""content"": ""no windows""}, {""id"": ""g1.4"", ""content"": ""no light on""}, {""id"": ""g1.5"", ""content"": ""no light""}, {""id"": ""g1.6"", ""content"": ""windows are covered""}, {""id"": ""g1.7"", ""content"": ""lightless""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264005.jpg""","""Why is the room so dark?""","[[],[],[{""id"":""g1.7"",""content"":""lightless""},{""id"":""g1.6"",""content"":""windows are covered""},{""id"":""g1.5"",""content"":""no light""},{""id"":""g1.4"",""content"":""no light on""},{""id"":""g1.3"",""content"":""no windows""},{""id"":""g1.2"",""content"":""no lights""},{""id"":""g1.1"",""content"":""few windows""},{""id"":""g1.0"",""content"":""lights off""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
61,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32511,52,Wed Jun 28 20:05:12 UTC 2023,Wed Jun 28 20:05:30 UTC 2023,18,"[[{""id"": ""g1.0"", ""content"": ""lights off""}, {""id"": ""g1.1"", ""content"": ""light's off""}, {""id"": ""g1.2"", ""content"": ""dim lights""}, {""id"": ""g1.3"", ""content"": ""no windows""}, {""id"": ""g1.4"", ""content"": ""no""}, {""id"": ""g1.5"", ""content"": ""lighting""}, {""id"": ""g1.6"", ""content"": ""lights are off""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264033.jpg""","""Why is the room dark?""","[[],[],[{""id"":""g1.6"",""content"":""lights are off""},{""id"":""g1.5"",""content"":""lighting""},{""id"":""g1.3"",""content"":""no windows""},{""id"":""g1.2"",""content"":""dim lights""},{""id"":""g1.1"",""content"":""light's off""},{""id"":""g1.0"",""content"":""lights off""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
61,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32045,129,Tue Jun 20 13:43:49 UTC 2023,Tue Jun 20 13:43:59 UTC 2023,10,"[[{""id"": ""g1.0"", ""content"": ""lights off""}, {""id"": ""g1.1"", ""content"": ""light's off""}, {""id"": ""g1.2"", ""content"": ""dim lights""}, {""id"": ""g1.3"", ""content"": ""no windows""}, {""id"": ""g1.4"", ""content"": ""no""}, {""id"": ""g1.5"", ""content"": ""lighting""}, {""id"": ""g1.6"", ""content"": ""lights are off""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264033.jpg""","""Why is the room dark?""","[[],[],[{""id"":""g1.6"",""content"":""lights are off""},{""id"":""g1.5"",""content"":""lighting""},{""id"":""g1.3"",""content"":""no windows""},{""id"":""g1.2"",""content"":""dim lights""},{""id"":""g1.1"",""content"":""light's off""},{""id"":""g1.0"",""content"":""lights off""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
62,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32512,52,Wed Jun 28 20:05:30 UTC 2023,Wed Jun 28 20:05:54 UTC 2023,24,"[[{""id"": ""g1.0"", ""content"": ""for fun""}, {""id"": ""g1.1"", ""content"": ""because she wants to""}, {""id"": ""g1.2"", ""content"": ""boxing""}, {""id"": ""g1.3"", ""content"": ""she is playing wii for fun""}, {""id"": ""g1.4"", ""content"": ""because that's game system she has""}, {""id"": ""g1.5"", ""content"": ""cool""}, {""id"": ""g1.6"", ""content"": ""to have fun""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000132973.jpg""","""Why is she playing Wii?""","[[],[{""id"":""g1.6"",""content"":""to have fun""},{""id"":""g1.3"",""content"":""she is playing wii for fun""},{""id"":""g1.2"",""content"":""boxing""},{""id"":""g1.0"",""content"":""for fun""}],[{""id"":""g1.5"",""content"":""cool""},{""id"":""g1.4"",""content"":""because that's game system she has""},{""id"":""g1.1"",""content"":""because she wants to""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
62,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32046,129,Tue Jun 20 13:43:59 UTC 2023,Tue Jun 20 13:44:21 UTC 2023,22,"[[{""id"": ""g1.0"", ""content"": ""for fun""}, {""id"": ""g1.1"", ""content"": ""because she wants to""}, {""id"": ""g1.2"", ""content"": ""boxing""}, {""id"": ""g1.3"", ""content"": ""she is playing wii for fun""}, {""id"": ""g1.4"", ""content"": ""because that's game system she has""}, {""id"": ""g1.5"", ""content"": ""cool""}, {""id"": ""g1.6"", ""content"": ""to have fun""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000132973.jpg""","""Why is she playing Wii?""","[[],[{""id"":""g1.2"",""content"":""boxing""},{""id"":""g1.6"",""content"":""to have fun""},{""id"":""g1.0"",""content"":""for fun""}],[{""id"":""g1.4"",""content"":""because that's game system she has""},{""id"":""g1.1"",""content"":""because she wants to""},{""id"":""g1.5"",""content"":""cool""},{""id"":""g1.3"",""content"":""she is playing wii for fun""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
63,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32513,52,Wed Jun 28 20:05:54 UTC 2023,Wed Jun 28 20:06:07 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""decoration""}, {""id"": ""g1.1"", ""content"": ""for decoration""}, {""id"": ""g1.2"", ""content"": ""don't know""}, {""id"": ""g1.3"", ""content"": ""men's restroom""}, {""id"": ""g1.4"", ""content"": ""shock value""}, {""id"": ""g1.5"", ""content"": ""photoshop""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395142.jpg""","""Why is a man's head on the wall?""","[[],[{""id"":""g1.4"",""content"":""shock value""},{""id"":""g1.1"",""content"":""for decoration""},{""id"":""g1.0"",""content"":""decoration""}],[{""id"":""g1.5"",""content"":""photoshop""},{""id"":""g1.3"",""content"":""men's restroom""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
63,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32047,129,Tue Jun 20 13:44:21 UTC 2023,Tue Jun 20 13:45:10 UTC 2023,49,"[[{""id"": ""g1.0"", ""content"": ""decoration""}, {""id"": ""g1.1"", ""content"": ""for decoration""}, {""id"": ""g1.2"", ""content"": ""don't know""}, {""id"": ""g1.3"", ""content"": ""men's restroom""}, {""id"": ""g1.4"", ""content"": ""shock value""}, {""id"": ""g1.5"", ""content"": ""photoshop""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395142.jpg""","""Why is a man's head on the wall?""","[[{""id"":""g1.0"",""content"":""decoration""},{""id"":""g1.4"",""content"":""shock value""}],[{""id"":""g1.1"",""content"":""for decoration""}],[{""id"":""g1.5"",""content"":""photoshop""},{""id"":""g1.3"",""content"":""men's restroom""}]]","[""both"",""purpose"",""reason""]",TRUE,value,"""see answers""",jgualla1
64,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32514,52,Wed Jun 28 20:06:07 UTC 2023,Wed Jun 28 20:06:20 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""camera quality""}, {""id"": ""g1.1"", ""content"": ""low quality camera""}, {""id"": ""g1.2"", ""content"": ""low light""}, {""id"": ""g1.3"", ""content"": ""dark""}, {""id"": ""g1.4"", ""content"": ""no""}, {""id"": ""g1.5"", ""content"": ""out of focus""}, {""id"": ""g1.6"", ""content"": ""low resolution""}, {""id"": ""g1.7"", ""content"": ""outdoor lighting""}, {""id"": ""g1.8"", ""content"": ""it is at distance""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395178.jpg""","""Why does this photo appear grainy?""","[[],[],[{""id"":""g1.8"",""content"":""it is at distance""},{""id"":""g1.7"",""content"":""outdoor lighting""},{""id"":""g1.6"",""content"":""low resolution""},{""id"":""g1.5"",""content"":""out of focus""},{""id"":""g1.3"",""content"":""dark""},{""id"":""g1.2"",""content"":""low light""},{""id"":""g1.1"",""content"":""low quality camera""},{""id"":""g1.0"",""content"":""camera quality""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
64,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32048,129,Tue Jun 20 13:45:10 UTC 2023,Tue Jun 20 13:45:24 UTC 2023,14,"[[{""id"": ""g1.0"", ""content"": ""camera quality""}, {""id"": ""g1.1"", ""content"": ""low quality camera""}, {""id"": ""g1.2"", ""content"": ""low light""}, {""id"": ""g1.3"", ""content"": ""dark""}, {""id"": ""g1.4"", ""content"": ""no""}, {""id"": ""g1.5"", ""content"": ""out of focus""}, {""id"": ""g1.6"", ""content"": ""low resolution""}, {""id"": ""g1.7"", ""content"": ""outdoor lighting""}, {""id"": ""g1.8"", ""content"": ""it is at distance""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395178.jpg""","""Why does this photo appear grainy?""","[[],[],[{""id"":""g1.8"",""content"":""it is at distance""},{""id"":""g1.7"",""content"":""outdoor lighting""},{""id"":""g1.6"",""content"":""low resolution""},{""id"":""g1.5"",""content"":""out of focus""},{""id"":""g1.3"",""content"":""dark""},{""id"":""g1.2"",""content"":""low light""},{""id"":""g1.1"",""content"":""low quality camera""},{""id"":""g1.0"",""content"":""camera quality""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
